Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
52,CMIG4,Buy,21.11.2024 12:59:40,10.76,100.0,21.11.2024 15:30:00,10.71,2h 30m,-5.0,4491.0,0.0,-5.0,4491.0,-500.0,449100.0,-0.02,15.48,,IS
80,GGBR4,Buy,21.11.2024 12:30:40,19.41,100.0,21.11.2024 15:30:00,19.5,2h 59m,9.0,4500.0,0.0,9.0,4500.0,900.0,450000.0,0.03,15.51,,IS
196,CSAN3,Sell,21.11.2024 10:03:00,10.92,100.0,21.11.2024 15:30:00,10.67,5h 27m,25.0,4525.0,0.0,25.0,4525.0,2500.0,452500.0,0.08,15.59,,IS
312,BRKM5,Sell,21.11.2024 10:09:00,14.7,100.0,21.11.2024 15:30:00,14.52,5h 21m,18.0,4543.0,0.0,18.0,4543.0,1800.0,454300.0,0.06,15.64,,IS
314,BRKM5,Sell,22.11.2024 10:03:01,14.5,100.0,22.11.2024 14:10:40,15.0,4h 7m,-50.0,4493.0,0.0,-50.0,4493.0,-5000.0,449300.0,-0.16,15.49,sl 15.00,IS
198,CSAN3,Sell,22.11.2024 10:03:00,10.61,100.0,22.11.2024 15:30:00,11.08,5h 27m,-47.0,4446.0,0.0,-47.0,4446.0,-4700.0,444600.0,-0.15,15.34,,IS
316,BRKM5,Sell,22.11.2024 14:10:40,15.0,100.0,22.11.2024 15:30:00,14.82,1h 19m,18.0,4464.0,0.0,18.0,4464.0,1800.0,446400.0,0.06,15.39,,IS
114,BBAS3,Sell,25.11.2024 10:07:40,24.38,100.0,25.11.2024 10:12:20,24.23,4m 40s,15.0,4479.0,0.0,15.0,4479.0,1500.0,447900.0,0.05,15.44,tp 24.23,IS
318,BRKM5,Sell,25.11.2024 10:07:00,15.09,100.0,25.11.2024 11:48:40,15.59,1h 41m,-50.0,4429.0,0.0,-50.0,4429.0,-5000.0,442900.0,-0.16,15.28,sl 15.59,IS
44,TAEE11,Sell,25.11.2024 10:01:00,33.07,100.0,25.11.2024 15:30:00,33.0,5h 29m,7.0,4436.0,0.0,7.0,4436.0,700.0,443600.0,0.02,15.31,,IS
74,VALE3,Sell,25.11.2024 10:03:00,55.57,100.0,25.11.2024 15:30:00,55.78,5h 27m,-21.0,4415.0,0.0,-21.0,4415.0,-2100.0,441500.0,-0.07,15.24,,IS
320,BRKM5,Sell,25.11.2024 11:48:40,15.6,100.0,25.11.2024 15:30:01,15.44,3h 41m,16.0,4431.0,0.0,16.0,4431.0,1600.0,443100.0,0.05,15.29,,IS
182,UNIP6,Sell,25.11.2024 10:34:20,50.27,100.0,25.11.2024 15:32:00,49.46,4h 57m,81.0,4512.0,0.0,81.0,4512.0,8100.0,451200.0,0.26,15.55,,IS
116,BBAS3,Sell,26.11.2024 10:07:20,24.36,100.0,26.11.2024 11:05:40,24.21,58m 20s,15.0,4527.0,0.0,15.0,4527.0,1500.0,452700.0,0.05,15.59,tp 24.21,IS
42,ITUB4,Sell,26.11.2024 10:32:40,29.67,100.0,26.11.2024 15:30:00,29.97,4h 57m,-30.0,4497.0,0.0,-30.0,4497.0,-3000.0,449700.0,-0.1,15.5,,IS
82,GGBR4,Buy,26.11.2024 11:10:40,19.73,100.0,26.11.2024 15:30:00,19.76,4h 19m,3.0,4500.0,0.0,3.0,4500.0,300.0,450000.0,0.01,15.51,,IS
118,BBAS3,Sell,26.11.2024 12:07:40,24.37,100.0,26.11.2024 15:30:00,24.47,3h 22m,-10.0,4490.0,0.0,-10.0,4490.0,-1000.0,449000.0,-0.03,15.48,,IS
322,BRKM5,Sell,26.11.2024 10:07:00,15.7,100.0,26.11.2024 15:30:00,15.21,5h 23m,49.0,4539.0,0.0,49.0,4539.0,4900.0,453900.0,0.16,15.63,,IS
184,UNIP6,Sell,26.11.2024 12:00:00,48.71,100.0,26.11.2024 15:31:00,48.11,3h 31m,60.0,4599.0,0.0,60.0,4599.0,6000.0,459900.0,0.19,15.82,,IS
76,VALE3,Sell,27.11.2024 10:03:00,55.28,100.0,27.11.2024 15:30:00,55.52,5h 27m,-24.0,4575.0,0.0,-24.0,4575.0,-2400.0,457500.0,-0.08,15.75,,IS
200,CSAN3,Sell,27.11.2024 13:51:40,10.9,100.0,27.11.2024 15:30:00,10.92,1h 38m,-2.0,4573.0,0.0,-2.0,4573.0,-200.0,457300.0,-0.01,15.74,,IS
